Time,Position,Symbol,Type,Volume,Price,S / L,T / P,Time,Price,Commission,Swap,Profit,,
2025.10.16 20:34:02,211961108,XAUUSD,buy,0.05,4 296.09,4 294.55,4 299.51,2025.10.16 20:40:10,4 294.40,0.00,0.00,- 8.45,,
2025.10.16 20:49:35,211981615,XAUUSD,buy,0.05,4 295.44,,,2025.10.16 20:53:15,4 292.69,0.00,0.00,- 13.75,,
2025.10.16 22:24:55,211986603,XAUUSD,buy,0.05,4 296.24,,4 298.38,2025.10.16 22:30:19,4 294.53,0.00,0.00,- 8.55,,
2025.10.16 22:45:18,212017167,XAUUSD,buy,0.04,4 297.09,,,2025.10.16 23:34:10,4 315.79,0.00,0.00, 74.80,,
2025.10.16 22:55:34,212022775,XAUUSD,buy,0.01,4 308.97,,4 315.77,2025.10.16 23:31:34,4 315.70,0.00,0.00, 6.73,,
2025.10.20 15:00:04,212765067,XAUUSD,sell,0.01,4 280.18,,4 194.42,2025.10.20 15:36:33,4 312.66,0.00,0.00,- 32.48,,
2025.10.20 15:19:09,212765968,XAUUSD,buy,0.01,4 289.21,,4 312.18,2025.10.20 15:36:32,4 312.28,0.00,0.00, 23.07,,
2025.10.20 16:28:42,212877153,XAUUSD,sell,0.01,4 320.15,4 320.10,4 204.30,2025.10.20 17:15:26,4 320.84,0.00,0.00,- 0.69,,
2025.10.20 17:20:24,212907700,XAUUSD,buy,0.01,4 327.10,4 327.38,,2025.10.20 17:22:26,4 327.21,0.00,0.00, 0.11,,
2025.10.20 17:25:41,212910895,XAUUSD,buy,0.01,4 331.68,4 334.87,4 373.04,2025.10.20 18:03:49,4 336.25,0.00,0.00, 4.57,,
2025.10.20 17:26:56,212912729,XAUUSD,sell,0.01,4 324.08,4 328.78,4 300.62,2025.10.20 17:46:34,4 328.79,0.00,0.00,- 4.71,,
2025.10.20 18:11:12,212930666,XAUUSD,buy,0.01,4 342.93,4 345.66,4 398.28,2025.10.20 18:25:09,4 345.64,0.00,0.00, 2.71,,
2025.10.20 18:49:22,212940469,XAUUSD,buy,0.01,4 351.02,4 345.91,4 400.11,2025.10.20 19:01:14,4 345.96,0.00,0.00,- 5.06,,
2025.10.20 19:06:58,212950760,USDJPY,buy,0.02, 150.541, 150.725, 151.397,2025.10.20 20:20:27, 150.722,0.00,0.00, 2.40,,
2025.10.20 20:25:57,212967938,XAUUSD,buy,0.01,4 346.99,4 345.62,,2025.10.20 20:26:11,4 345.61,0.00,0.00,- 1.38,,
2025.10.20 20:26:34,212968207,XAUUSD,buy,0.01,4 345.82,,4 378.90,2025.10.20 22:57:23,4 378.62,0.00,0.00, 32.80,,
2025.10.20 20:29:43,212968627,XAUUSD,sell,0.01,4 341.51,4 342.08,4 332.46,2025.10.20 20:39:08,4 342.10,0.00,0.00,- 0.59,,
2025.10.20 21:08:20,212975199,XAUUSD,sell,0.01,4 345.85,,4 330.07,2025.10.20 21:37:05,4 362.12,0.00,0.00,- 16.27,,
2025.10.20 22:57:32,212972745,XAUUSD,buy,0.01,4 381.59,4 379.16,4 399.81,2025.10.20 22:58:27,4 378.90,0.00,0.00,- 2.69,,
2025.10.20 23:01:58,212990641,XAUUSD,sell,0.01,4 370.48,4 352.16,4 297.03,2025.10.20 23:21:18,4 352.13,0.00,0.00, 18.35,,
2025.10.20 23:22:11,213002610,XAUUSD,sell,0.01,4 355.22,4 358.18,,2025.10.20 23:23:38,4 358.68,0.00,0.00,- 3.46,,
2025.10.20 23:37:46,213005826,XAUUSD,sell,0.01,4 352.17,4 362.61,4 269.64,2025.10.21 01:01:43,4 362.68,0.00, 0.39,- 10.51,,
2025.10.21 01:01:09,213006539,XAUUSD,buy,0.01,4 361.37,4 361.40,4 392.17,2025.10.21 01:41:15,4 361.36,0.00,0.00,- 0.01,,
2025.10.21 01:09:34,213012863,XAUUSD,sell,0.01,4 363.81,4 382.12,4 340.34,2025.10.21 01:34:32,4 366.57,0.00,0.00,- 2.76,,
2025.10.21 01:46:48,213018104,XAUUSD,buy,0.01,4 363.49,4 363.63,4 449.31,2025.10.21 02:24:53,4 363.58,0.00,0.00, 0.09,,
2025.10.21 03:21:12,213024656,XAUUSD,buy,0.01,4 365.68,,4 449.79,2025.10.21 04:16:52,4 356.35,0.00,0.00,- 9.33,,
2025.10.27 16:01:02,214758269,XAUUSD,buy,0.02,4 046.90,,4 111.41,2025.10.28 07:55:37,3 974.97,0.00,- 1.24,- 143.86,,
2025.10.27 16:47:44,214785037,XAUUSD,sell,0.02,4 015.32,4 003.25,3 798.32,2025.10.27 20:02:41,4 003.33,0.00,0.00, 23.98,,
2025.10.27 16:57:06,214790779,XAUUSD,sell,0.01,4 022.15,4 022.18,,2025.10.27 16:59:19,4 022.19,0.00,0.00,- 0.04,,
2025.10.27 17:01:45,214792363,XAUUSD,sell,0.01,4 018.21,4 017.90,,2025.10.27 17:05:49,4 017.79,0.00,0.00, 0.42,,
2025.10.27 17:07:48,214795560,XAUUSD,sell,0.01,4 006.14,4 005.66,,2025.10.27 17:09:34,4 005.69,0.00,0.00, 0.45,,
2025.10.27 17:28:56,214807589,XAUUSD,sell,0.01,4 002.20,4 002.17,3 951.35,2025.10.27 20:02:18,4 002.44,0.00,0.00,- 0.24,,
2025.10.27 20:17:23,214863723,XAUUSD,sell,0.02,3 993.14,,3 989.01,2025.10.27 20:22:56,3 993.87,0.00,0.00,- 1.46,,
2025.10.27 22:29:47,214871081,XAUUSD,sell,0.02,3 990.05,,,2025.10.27 22:33:06,3 990.83,0.00,0.00,- 1.56,,
2025.10.27 23:50:00,214893696,XAUUSD,sell,0.02,3 985.32,3 985.34,3 820.35,2025.10.28 03:20:24,3 985.35,0.00, 0.79,- 0.06,,
2025.10.27 23:56:59,214895328,XAUUSD,sell,0.02,3 981.65,3 995.34,3 923.17,2025.10.28 03:33:15,3 995.50,0.00, 0.79,- 27.70,,
2025.10.28 02:21:12,214899563,XAUUSD,buy,0.02,3 994.54,,4 012.99,2025.10.28 02:23:51,3 991.87,0.00,0.00,- 5.34,,
2025.10.28 02:31:43,214908451,XAUUSD,buy,0.02,4 000.68,4 000.47,4 012.09,2025.10.28 02:44:36,4 000.66,0.00,0.00,- 0.04,,
2025.10.28 03:21:24,214918832,XAUUSD,sell,0.02,3 977.81,,3 974.93,2025.10.28 07:24:25,3 974.93,0.00,0.00, 5.76,,
2025.10.28 03:31:32,214919292,XAUUSD,buy,0.02,3 990.85,4 005.71,4 150.00,2025.10.28 03:55:10,4 005.62,0.00,0.00, 29.54,,
2025.10.28 03:34:18,214915153,XAUUSD,buy,0.02,3 996.57,3 996.52,,2025.10.28 03:36:36,3 996.01,0.00,0.00,- 1.12,,
2025.10.28 03:50:56,214924039,XAUUSD,buy,0.02,4 005.62,4 005.58,4 149.27,2025.10.28 04:00:17,4 005.52,0.00,0.00,- 0.20,,
2025.10.28 04:00:48,214928454,XAUUSD,buy,0.02,4 009.44,4 010.83,4 024.74,2025.10.28 04:29:02,4 010.63,0.00,0.00, 2.38,,
2025.10.28 05:00:33,214941494,XAUUSD,sell,0.02,4 012.50,4 012.29,3 979.15,2025.10.28 05:07:42,4 012.35,0.00,0.00, 0.30,,
2025.10.28 05:11:56,214944292,XAUUSD,buy,0.02,4 009.70,3 997.62,,2025.10.28 05:22:00,3 997.11,0.00,0.00,- 25.18,,
2025.10.28 05:21:40,214945852,XAUUSD,sell,0.02,4 000.65,,3 998.44,2025.10.28 05:21:59,3 998.53,0.00,0.00, 4.24,,
2025.10.28 05:25:27,214946894,XAUUSD,sell,0.02,4 000.37,3 994.41,3 975.58,2025.10.28 06:27:10,3 994.54,0.00,0.00, 11.66,,
2025.10.28 06:31:26,214961398,XAUUSD,sell,0.02,3 989.10,3 989.04,3 975.77,2025.10.28 06:46:15,3 989.12,0.00,0.00,- 0.04,,
2025.10.28 06:49:21,214963567,XAUUSD,buy,0.02,3 991.32,3 991.32,4 080.47,2025.10.28 06:58:20,3 991.31,0.00,0.00,- 0.02,,
2025.10.28 06:58:41,214965520,XAUUSD,buy,0.02,3 993.03,,,2025.10.28 07:55:43,3 975.01,0.00,0.00,- 36.04,,
2025.10.28 07:04:19,214966105,XAUUSD,buy,0.02,3 990.31,3 969.90,,2025.10.28 07:20:26,3 984.24,0.00,0.00,- 12.14,,
2025.10.28 07:06:06,214966214,XAUUSD,buy,0.01,3 988.62,,,2025.10.28 07:19:45,3 984.11,0.00,0.00,- 4.51,,
2025.10.28 07:16:47,214967635,XAUUSD,sell,0.04,3 984.19,3 974.60,3 965.98,2025.10.28 07:41:23,3 976.53,0.00,0.00, 30.64,,
2025.10.28 07:23:08,214937183,XAUUSD,buy,0.02,3 975.76,3 972.86,4 079.50,2025.10.28 07:24:28,3 972.15,0.00,0.00,- 7.22,,
2025.10.28 07:24:28,214948781,XAUUSD,sell,0.02,3 972.11,3 972.11,,2025.10.28 07:29:23,3 972.43,0.00,0.00,- 0.64,,
2025.10.28 07:26:41,214919697,XAUUSD,sell,0.01,3 964.89,,3 805.40,2025.10.28 07:55:48,3 975.60,0.00,0.00,- 10.71,,
2025.10.28 07:41:24,214973824,XAUUSD,sell,0.01,3 977.04,,3 974.24,2025.10.28 07:46:59,3 976.40,0.00,0.00, 0.64,,
2025.10.28 07:43:44,214977121,XAUUSD,sell,0.02,3 976.26,,3 972.65,2025.10.28 07:48:11,3 976.62,0.00,0.00,- 0.72,,
2025.10.28 07:54:24,214978428,XAUUSD,sell,0.03,3 971.26,3 944.52,3 810.45,2025.10.28 09:47:43,3 944.62,0.00,0.00, 79.92,,
2025.10.28 08:15:39,214979938,XAUUSD,buy,0.02,3 980.39,,,2025.10.28 08:20:05,3 971.62,0.00,0.00,- 17.54,,
2025.10.28 11:25:30,215041500,XAUUSD,sell,0.03,3 916.81,3 917.05,3 810.13,2025.10.28 11:30:13,3 917.09,0.00,0.00,- 0.84,,
2025.10.28 11:40:53,215044054,XAUUSD,sell,0.03,3 907.87,3 907.85,3 808.12,2025.10.28 12:44:11,3 907.88,0.00,0.00,- 0.03,,
2025.10.28 13:42:54,215076162,XAUUSD,sell,0.03,3 919.67,,,2025.10.28 14:10:01,3 917.73,0.00,0.00, 5.82,,
2025.10.28 13:53:37,215051888,XAUUSD,buy,0.03,3 928.63,3 901.70,3 941.30,2025.10.28 17:00:08,3 941.28,0.00,0.00, 37.95,,
2025.10.28 15:23:05,215093084,XAUUSD,sell,0.03,3 924.84,,3 901.49,2025.11.05 05:48:07,3 963.08,0.00, 10.59,- 114.72,,
2025.10.28 17:26:00,215154562,XAUUSD,buy,0.03,3 946.81,,3 950.12,2025.10.28 17:29:55,3 950.04,0.00,0.00, 9.69,,
2025.10.28 17:50:08,215170873,XAUUSD,buy,0.03,3 951.07,,3 959.77,2025.10.28 18:13:22,3 959.74,0.00,0.00, 26.01,,
2025.10.28 18:50:39,215197351,XAUUSD,buy,0.03,3 968.40,,,2025.10.28 18:54:47,3 965.59,0.00,0.00,- 8.43,,
2025.10.28 20:12:49,215200164,XAUUSD,buy,0.03,3 969.26,,3 976.83,2025.10.28 20:57:53,3 963.27,0.00,0.00,- 17.97,,
2025.10.29 01:21:12,215266252,XAUUSD,buy,0.03,3 940.16,3 940.12,3 956.50,2025.10.29 01:38:15,3 940.12,0.00,0.00,- 0.12,,
2025.10.29 02:04:07,215265126,XAUUSD,buy,0.03,3 941.21,3 941.09,3 950.35,2025.10.29 02:39:06,3 950.35,0.00,0.00, 27.42,,
2025.10.29 02:43:00,215276189,XAUUSD,buy,0.03,3 954.46,3 954.48,4 036.22,2025.10.29 04:40:29,3 967.24,0.00,0.00, 38.34,,
2025.10.29 02:53:40,215278311,XAUUSD,buy,0.03,3 961.01,3 960.98,3 999.29,2025.10.29 03:10:16,3 960.92,0.00,0.00,- 0.27,,
2025.10.29 03:22:07,215284538,XAUUSD,buy,0.03,3 967.49,3 967.54,4 020.71,2025.10.29 04:40:03,3 967.42,0.00,0.00,- 0.21,,
2025.10.29 05:48:52,215309075,XAUUSD,buy,0.03,3 956.28,,3 962.04,2025.10.29 06:21:42,3 962.37,0.00,0.00, 18.27,,
2025.10.29 06:37:52,215322962,XAUUSD,buy,0.03,3 971.36,,3 974.96,2025.10.29 06:42:24,3 970.11,0.00,0.00,- 3.75,,
2025.10.29 08:03:05,215333504,XAUUSD,buy,0.03,3 957.81,3 949.54,3 967.70,2025.10.29 08:10:15,3 956.26,0.00,0.00,- 4.65,,
2025.10.29 08:31:57,215351763,XAUUSD,buy,0.03,3 960.40,3 975.40,,2025.10.29 09:57:34,3 975.40,0.00,0.00, 45.00,,
2025.10.29 08:34:30,215353303,XAUUSD,buy,0.03,3 963.58,,3 989.95,2025.10.29 10:11:39,3 989.98,0.00,0.00, 79.20,,
2025.10.29 09:25:08,215359549,XAUUSD,buy,0.01,3 972.12,,4 009.07,2025.10.29 10:23:59,3 993.43,0.00,0.00, 21.31,,
2025.10.29 09:47:22,215359669,XAUUSD,buy,0.01,3 983.69,,3 999.74,2025.10.29 10:26:25,3 995.68,0.00,0.00, 11.99,,
2025.10.29 10:59:51,215384026,XAUUSD,buy,0.03,4 001.10,,4 028.78,2025.10.29 11:38:07,4 008.41,0.00,0.00, 21.93,,
2025.10.29 11:00:06,215311030,XAUUSD,buy,0.02,4 003.34,,,2025.10.29 11:38:21,4 008.31,0.00,0.00, 9.94,,
2025.10.29 11:55:22,215404184,XAUUSD,buy,0.03,4 016.28,,,2025.10.29 11:56:12,4 015.45,0.00,0.00,- 2.49,,
2025.10.29 12:02:47,215409689,XAUUSD,buy,0.03,4 019.64,,4 048.11,2025.10.29 12:04:31,4 016.77,0.00,0.00,- 8.61,,
2025.10.29 12:45:20,215413495,XAUUSD,buy,0.03,4 022.61,,4 043.25,2025.10.29 13:28:02,4 025.92,0.00,0.00, 9.93,,
2025.10.29 14:42:05,215432652,XAUUSD,buy,0.03,4 020.08,,4 109.94,2025.10.31 10:35:11,4 019.37,0.00,- 8.56,- 2.13,,
2025.10.29 14:43:13,215362421,XAUUSD,buy,0.03,4 018.82,4 014.57,,2025.10.29 14:47:17,4 014.50,0.00,0.00,- 12.96,,
2025.10.29 14:48:44,215450749,XAUUSD,buy,0.03,4 017.34,4 024.86,4 043.64,2025.10.29 15:35:35,4 024.77,0.00,0.00, 22.29,,
2025.10.29 16:20:48,215475961,XAUUSD,buy,0.03,4 016.41,4 026.07,4 101.56,2025.10.31 04:42:41,4 026.04,0.00,- 8.56, 28.89,,
2025.10.29 18:46:45,215486703,XAUUSD,sell,0.03,3 999.74,,3 982.70,2025.10.29 19:11:45,3 998.63,0.00,0.00, 3.33,,
2025.10.29 19:38:09,215544866,XAUUSD,sell,0.03,3 995.38,3 989.70,3 955.61,2025.10.29 21:33:55,3 989.72,0.00,0.00, 16.98,,
2025.10.29 19:38:09,215544541,XAUUSD,sell,0.03,3 995.14,3 997.83,3 903.96,2025.10.29 21:02:09,3 997.99,0.00,0.00,- 8.55,,
2025.10.29 21:36:26,215586125,XAUUSD,sell,0.03,3 963.05,,3 822.72,2025.10.30 06:35:49,3 935.85,0.00, 4.33, 81.60,,
2025.10.29 22:00:42,215603010,XAUUSD,sell,0.02,3 978.29,3 936.83,3 827.71,2025.10.30 06:32:32,3 936.84,0.00, 2.89, 82.90,,
2025.10.30 06:34:37,215711326,XAUUSD,buy,0.02,3 935.21,3 969.28,4 016.06,2025.10.30 08:11:02,3 969.22,0.00,0.00, 68.02,,
2025.10.30 08:12:01,215712824,XAUUSD,sell,0.02,3 968.49,3 963.87,3 942.46,2025.10.30 08:45:11,3 963.95,0.00,0.00, 9.08,,
2025.10.30 08:16:38,215740858,XAUUSD,sell,0.01,3 960.89,,,2025.10.30 08:35:20,3 957.28,0.00,0.00, 3.61,,
2025.10.30 08:51:40,215750441,XAUUSD,buy,0.02,3 974.01,,4 026.91,2025.10.30 16:08:55,3 971.02,0.00,0.00,- 5.98,,
2025.10.30 09:12:23,215752666,XAUUSD,sell,0.05,3 957.51,,3 954.58,2025.10.30 10:38:59,3 963.42,0.00,0.00,- 29.55,,
2025.10.30 10:52:01,215780479,XAUUSD,sell,0.05,3 958.00,,3 953.77,2025.10.30 11:06:19,3 964.89,0.00,0.00,- 34.45,,
2025.10.30 10:59:45,215782427,XAUUSD,buy,0.03,3 960.88,3 961.28,,2025.10.30 11:05:50,3 961.00,0.00,0.00, 0.36,,
2025.10.30 14:18:15,215792256,XAUUSD,sell,0.05,3 973.37,,3 966.65,2025.10.30 14:22:09,3 966.69,0.00,0.00, 33.40,,
2025.10.30 15:29:34,215833035,XAUUSD,sell,0.05,3 972.69,3 988.01,3 973.31,2025.10.30 15:38:02,3 973.25,0.00,0.00,- 2.80,,
2025.10.30 15:48:43,215855358,XAUUSD,sell,0.05,3 969.65,,3 969.75,2025.11.03 02:30:18,3 969.59,0.00, 4.27, 0.30,,
2025.10.30 16:55:10,215872251,XAUUSD,buy,0.02,3 989.71,3 988.87,4 028.33,2025.10.30 17:39:35,3 988.77,0.00,0.00,- 1.88,,
2025.10.30 16:55:29,215892425,XAUUSD,buy,0.02,3 990.15,,,2025.10.30 17:28:30,3 997.12,0.00,0.00, 13.94,,
2025.10.30 17:09:20,215893683,XAUUSD,buy,0.02,4 013.24,,4 108.24,2025.10.31 04:00:07,4 023.50,0.00,- 1.36, 20.52,,
2025.10.30 17:43:27,215915191,XAUUSD,sell,0.02,3 990.36,,3 973.69,2025.10.30 17:48:00,3 997.56,0.00,0.00,- 14.40,,
2025.10.30 17:48:53,215918657,XAUUSD,buy,0.02,4 000.50,3 992.40,4 022.84,2025.10.30 17:55:47,3 992.41,0.00,0.00,- 16.18,,
2025.10.30 17:56:39,215922693,XAUUSD,sell,0.02,3 993.38,,,2025.10.30 18:50:55,4 006.70,0.00,0.00,- 26.64,,
2025.10.30 18:11:45,215927765,XAUUSD,buy,0.02,4 002.44,,,2025.10.30 18:13:29,3 999.82,0.00,0.00,- 5.24,,
2025.10.30 18:46:28,215933541,XAUUSD,buy,0.02,4 007.14,4 024.68,4 106.99,2025.10.31 03:58:53,4 024.49,0.00,- 1.36, 34.70,,
2025.10.30 21:04:25,215958537,XAUUSD,buy,0.02,4 002.48,4 024.98,4 104.20,2025.10.31 03:56:29,4 024.90,0.00,- 1.36, 44.84,,
2025.10.31 04:05:13,216020032,XAUUSD,buy,0.02,4 026.94,4 027.03,,2025.10.31 04:38:04,4 026.95,0.00,0.00, 0.02,,
2025.10.31 04:06:56,216020184,XAUUSD,buy,0.02,4 028.29,,,2025.10.31 15:51:40,4 027.47,0.00,0.00,- 1.64,,
2025.10.31 10:29:56,216031880,XAUUSD,buy,0.03,4 023.65,,4 026.41,2025.10.31 10:39:27,4 019.38,0.00,0.00,- 12.81,,
2025.10.31 12:34:56,216124136,XAUUSD,buy,0.06,4 006.55,4 002.32,4 010.92,2025.10.31 12:47:46,4 002.27,0.00,0.00,- 25.68,,
2025.10.31 15:39:10,216160752,XAUUSD,buy,0.06,4 026.73,,4 030.70,2025.10.31 16:10:07,4 030.67,0.00,0.00, 23.64,,
2025.10.31 15:41:28,216108966,XAUUSD,buy,0.03,4 029.38,4 029.09,4 046.34,2025.10.31 15:44:26,4 029.03,0.00,0.00,- 1.05,,
2025.10.31 16:01:07,216174552,XAUUSD,buy,0.02,4 026.77,,,2025.10.31 16:06:07,4 025.90,0.00,0.00,- 1.74,,
2025.10.31 16:11:54,216177651,XAUUSD,buy,0.06,4 032.39,,4 024.33,2025.10.31 17:03:03,4 024.34,0.00,0.00,- 48.30,,
2025.10.31 17:03:32,216180231,XAUUSD,buy,0.02,4 026.49,,4 042.49,2025.11.05 05:48:07,3 962.75,0.00,- 3.93,- 127.48,,
2025.10.31 17:57:02,216215004,XAUUSD,buy,0.06,4 020.42,,4 024.31,2025.10.31 18:00:38,4 015.78,0.00,0.00,- 27.84,,
2025.10.31 18:35:18,216230956,XAUUSD,buy,0.06,4 023.31,,,2025.10.31 18:40:07,4 020.57,0.00,0.00,- 16.44,,
2025.10.31 20:41:57,216254782,XAUUSD,buy,0.06,3 994.10,3 996.00,3 997.95,2025.10.31 20:59:48,3 997.86,0.00,0.00, 22.56,,
2025.11.03 01:03:12,216273772,XAUUSD,buy,0.06,3 997.31,3 997.22,4 000.99,2025.11.03 03:31:50,4 000.76,0.00,0.00, 20.70,,
2025.11.03 01:20:06,216341399,XAUUSD,sell,0.05,3 991.81,3 982.92,,2025.11.03 01:44:39,3 982.95,0.00,0.00, 44.30,,
2025.11.03 02:00:38,216346467,XAUUSD,sell,0.05,3 981.56,3 983.16,,2025.11.03 02:01:00,3 983.31,0.00,0.00,- 8.75,,
2025.11.03 02:13:57,216347009,XAUUSD,sell,0.05,3 975.41,3 969.42,3 961.45,2025.11.03 02:22:54,3 969.48,0.00,0.00, 29.65,,
2025.11.03 02:30:42,216355153,XAUUSD,sell,0.05,3 966.28,,,2025.11.03 02:32:30,3 965.23,0.00,0.00, 5.25,,
2025.11.03 02:42:23,216353472,XAUUSD,sell,0.05,3 973.44,3 973.42,3 965.36,2025.11.03 03:05:31,3 973.44,0.00,0.00,0.00,,
2025.11.03 03:48:01,216370527,XAUUSD,sell,0.04,3 994.15,4 005.36,3 929.33,2025.11.03 04:21:52,4 006.70,0.00,0.00,- 50.20,,
2025.11.03 04:19:02,216380521,XAUUSD,sell,0.02,3 998.40,4 001.76,,2025.11.03 04:21:00,4 001.96,0.00,0.00,- 7.12,,
2025.11.03 04:31:23,216382053,XAUUSD,sell,0.04,3 997.04,4 003.63,,2025.11.03 04:59:17,4 003.78,0.00,0.00,- 26.96,,
2025.11.03 05:11:19,216391794,XAUUSD,sell,0.04,4 008.85,4 011.15,3 958.78,2025.11.03 05:35:03,4 011.56,0.00,0.00,- 10.84,,
2025.11.03 05:35:03,216391958,XAUUSD,buy,0.01,4 011.60,,4 040.85,2025.11.03 15:29:26,4 014.53,0.00,0.00, 2.93,,
2025.11.03 06:57:19,216412275,XAUUSD,buy,0.03,4 004.63,4 022.34,4 034.76,2025.11.03 09:55:13,4 022.23,0.00,0.00, 52.80,,
2025.11.03 09:56:06,216451528,XAUUSD,buy,0.03,4 024.08,4 020.55,,2025.11.03 10:15:17,4 020.36,0.00,0.00,- 11.16,,
2025.11.03 10:23:59,216450445,XAUUSD,buy,0.03,4 016.88,,4 039.15,2025.11.03 15:33:15,4 016.19,0.00,0.00,- 2.07,,
2025.11.03 11:59:55,216491096,XAUUSD,sell,0.03,4 000.23,,3 804.96,2025.11.04 05:36:18,3 996.51,0.00, 1.26, 11.16,,
2025.11.03 15:36:47,216733428,XAUUSD,buy,0.04,4 020.06,,4 026.20,2025.11.03 15:40:07,4 018.46,0.00,0.00,- 6.40,,
2025.11.03 16:48:04,216758497,XAUUSD,buy,0.04,4 021.38,,,2025.11.03 17:49:25,4 018.68,0.00,0.00,- 10.80,,
2025.11.03 18:52:19,216794223,XAUUSD,buy,0.04,4 009.40,,,2025.11.03 19:09:02,4 005.21,0.00,0.00,- 16.76,,
2025.11.03 19:13:20,216822322,XAUUSD,buy,0.04,4 010.02,,,2025.11.03 19:17:52,4 008.17,0.00,0.00,- 7.40,,
2025.11.03 19:20:38,216822261,XAUUSD,buy,0.04,4 011.20,,4 016.20,2025.11.03 19:27:03,4 008.10,0.00,0.00,- 12.40,,
2025.11.03 19:21:12,216824496,XAUUSD,buy,0.04,4 011.82,4 008.20,4 016.00,2025.11.03 19:26:13,4 008.00,0.00,0.00,- 15.28,,
2025.11.04 01:01:12,216853986,XAUUSD,buy,0.03,4 004.97,,,2025.11.04 05:45:41,3 992.50,0.00,0.00,- 37.41,,
2025.11.04 05:42:49,216925089,XAUUSD,sell,0.03,3 992.84,3 992.91,3 932.48,2025.11.04 06:28:25,3 992.99,0.00,0.00,- 0.45,,
2025.11.04 06:32:12,216933529,XAUUSD,buy,0.03,3 992.14,3 989.51,,2025.11.04 06:41:26,3 989.12,0.00,0.00,- 9.06,,
2025.11.04 06:41:26,216933226,XAUUSD,sell,0.03,3 989.12,3 991.42,,2025.11.04 06:55:06,3 991.45,0.00,0.00,- 6.99,,
2025.11.04 07:07:23,216941378,XAUUSD,sell,0.03,3 982.68,3 947.16,3 857.48,2025.11.04 17:21:54,3 947.21,0.00,0.00, 106.41,,
2025.11.04 09:20:24,216933646,XAUUSD,buy,0.02,3 996.00,,,2025.11.04 11:11:40,3 991.78,0.00,0.00,- 8.44,,
2025.11.04 13:48:56,217057554,XAUUSD,buy,0.03,3 996.57,,,2025.11.04 15:06:16,3 987.86,0.00,0.00,- 26.13,,
2025.11.04 17:28:48,217152990,XAUUSD,buy,0.01,3 950.09,,,2025.11.04 17:51:08,3 960.29,0.00,0.00, 10.20,,
2025.11.04 17:39:48,217153136,XAUUSD,sell,0.03,3 966.04,3 965.84,,2025.11.04 18:15:31,3 965.85,0.00,0.00, 0.57,,
2025.11.04 18:22:09,217162439,XAUUSD,sell,0.03,3 972.63,3 975.33,,2025.11.04 18:22:30,3 975.38,0.00,0.00,- 8.25,,
2025.11.04 18:55:55,217179255,XAUUSD,sell,0.03,3 967.42,3 970.87,,2025.11.04 19:02:25,3 970.85,0.00,0.00,- 10.29,,
2025.11.04 19:11:09,217183711,XAUUSD,sell,0.03,3 965.82,3 941.19,3 902.88,2025.11.04 20:55:37,3 941.19,0.00,0.00, 73.89,,
2025.11.04 21:12:06,217211123,XAUUSD,buy,0.03,3 941.52,3 934.98,3 987.26,2025.11.04 22:03:02,3 934.95,0.00,0.00,- 19.71,,
2025.11.04 21:14:04,217214298,XAUUSD,buy,0.03,3 941.61,3 934.60,3 985.83,2025.11.04 22:03:10,3 934.53,0.00,0.00,- 21.24,,
2025.11.04 22:05:29,217222040,XAUUSD,sell,0.03,3 932.02,3 972.48,,2025.11.05 05:48:16,3 963.66,0.00, 1.23,- 94.92,,
2025.11.04 22:16:20,217223079,XAUUSD,sell,0.03,3 936.32,3 936.22,,2025.11.05 01:03:38,3 936.26,0.00, 1.23, 0.18,,
2025.11.04 22:29:05,217223822,XAUUSD,sell,0.02,3 937.15,3 937.28,,2025.11.05 01:04:31,3 937.46,0.00, 0.82,- 0.62,,
2025.11.05 06:11:05,217317667,XAUUSD,buy,0.03,3 963.22,3 963.15,3 976.57,2025.11.05 07:27:43,3 976.57,0.00,0.00, 40.05,,
2025.11.05 07:24:01,217317484,XAUUSD,sell,0.03,3 976.02,3 978.48,,2025.11.05 07:28:37,3 978.39,0.00,0.00,- 7.11,,
2025.11.05 13:04:12,217403843,XAUUSD,sell,0.03,3 967.27,3 967.26,3 951.82,2025.11.05 13:50:42,3 967.26,0.00,0.00, 0.03,,
2025.11.05 15:47:40,217335244,XAUUSD,sell,0.03,3 972.25,3 983.53,3 928.50,2025.11.05 16:25:10,3 983.53,0.00,0.00,- 33.84,,
2025.11.05 16:32:13,217453391,XAUUSD,sell,0.03,3 982.33,3 982.12,3 863.13,2025.11.05 17:31:29,3 982.17,0.00,0.00, 0.48,,
2025.11.05 17:40:54,217487205,XAUUSD,sell,0.03,3 982.76,3 982.75,,2025.11.05 18:38:57,3 982.76,0.00,0.00,0.00,,
2025.11.05 18:40:59,217504895,XAUUSD,buy,0.03,3 982.02,3 982.13,3 999.94,2025.11.05 19:18:17,3 982.00,0.00,0.00,- 0.06,,
2025.11.05 19:20:36,217515747,XAUUSD,sell,0.03,3 982.08,3 981.99,,2025.11.05 19:26:08,3 981.99,0.00,0.00, 0.27,,
2025.11.05 19:27:05,217516974,XAUUSD,sell,0.03,3 982.41,3 971.98,3 855.27,2025.11.06 01:30:42,3 972.00,0.00, 3.85, 31.23,,
2025.11.06 01:31:34,217552162,XAUUSD,buy,0.03,3 971.31,3 964.55,4 097.76,2025.11.06 03:08:47,3 964.47,0.00,0.00,- 20.52,,
